"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","05","BNSF","HL0524112","","","","","24","05","BNSF","HL0524112","","","24","05","21","12","38","AM","01","0","0","0","0","","SPRINGFIELD","191.3","29","68","4","2","008","E","YSPM","4","0","8","Y","9898","1","0","2","NS","003613","002","","","","000","","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57600","0","M101","","0","0","0","0","M101","2","1","008","57600","","29C077","0","000000","0","1","0","0","1","01","37","","","1","6","","1","","","","203","","2024","0","0","0","0","0","0","GREENE","077","","","","N","146","2","Y-SPM7534-20A CREW WAS HOSTLING POWER FOR THE W-SPMTHA1-20A ON YARD TRACK AND DERAILED 1 LOCOMOTIVE","AT GRAVEL CROSSING DUE TO M101 - SNOW, ICE, MUD, GRAVEL, COAL, SAND, ETC. ON TRACK. NO HAZMAT RELEAS","ED.","","","","","","","","","","","","","0","37.230816","-93.313891","2","5","K","","","CUBA",
"24","03","IC","1148654","24","03","ATK","178974","24","03","IC","1148654","","","24","03","25","4","12","PM","09","0","0","0","0","","BENTON","193","28","13","2","1","000","","","","0","","","SINGLE MAIN TRACKS","4","51.28","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M404","","0","0","0","0","M404","1","4","064","26870","","28C163","0","000000","0","0","0","0","0","","","","","2","3","","Cl","","","","108","","2024","0","0","0","0","0","0","YAZOO","163","","","","N","","","TRAIN P05871-25 REPORTED STRIKING A TREE WHILE TRAVELING ON THE MAIN. AMTRAK REPORTED ENGINE DAMAGE","$26,870.","","","","","","","","","","","","","","","32.649952","-90.371823","1","1","Q","","","YAZOO",
"24","02","UP","0224GP022","","","","","24","02","UP","0224GP022","","","24","02","17","1","0","AM","09","0","0","0","0","","NORTH PLATTE","287.02","31","8","4","1","006","E","YNP2","3","2123","7","Y","YARD 049","1","","2","SOXX","516899","025","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","9","0","0","90771","16356","M410","","0","0","0","0","M410","2","1","006","107127","","31C111","0","000000","0","1","0","0","1","01","01","","","1","6","","CL","","","","214","","2024","0","0","0","0","0","0","LINCOLN","111","00","00","","N","3814","2","YNP27R-16, DURING NORMAL TRIM OPERATIONS OF COUPLING AND DOUBLING TRACKS, A WHEEL FLANGE HIT A CARRI","ER IRON THAT FELL OUT ON THE 36/50 LEAD CAUSING THE WHEEL TO CLIMB AND DERAIL WHILE ON A CONTINUOUS,","PULLING MOVE.","","","","","","","","","","","","","3","41.150145","-100.813963","2","5","","","","NORTH PLATTE TERMINA",
"24","02","UP","0224GP040","","","","","24","02","UP","0224GP040","","","24","02","01","7","48","PM","12","0","0","0","0","","NORTH PLATTE","287.0","31","48","3","1","010","E","","3","100","5","N","YARD 039","1","","2","CAIX","490881","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","30419","0","M407","","0","0","0","0","M407","2","1","010","30419","","31C111","0","000000","0","0","0","0","0","","","","","1","6","","CL","","","","157","","2024","0","0","0","0","0","0","LINCOLN","111","","","","N","60","0","CAIX490881 WAS HUMPED IN NORMAL OPERATIONS, SEVER OVERSPEED OCCURRED THROUGH RETARDERS ACCOUNT CONTA","MINATED WHEELS CAUSING DAMAGE TO EQUIPMENT. NO DERAILMENT","","","","","","","","","","","","","","2","41.150464","-100.813507","2","5","","","","NORTH PLATTE TERMINA",
"24","02","UP","0224GP040","","","","","24","02","UP","0224GP040","","","24","02","01","7","48","PM","12","0","0","0","0","","NORTH PLATTE","287.0","31","48","3","1","000","E","","","100","5","N","YARD 039","1","","2","NASX","004378","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","M407","","0","0","0","0","M407","2","1","010","30419","","31C111","0","000000","0","0","0","0","0","","","","","3","6","","CL","","","","157","","2024","0","0","0","0","0","0","LINCOLN","111","","","","N","60","0","CAIX490881 WAS HUMPED IN NORMAL OPERATIONS, SEVER OVERSPEED OCCURRED THROUGH RETARDERS ACCOUNT CONTA","MINATED WHEELS CAUSING DAMAGE TO EQUIPMENT. NO DERAILMENT","","","","","","","","","","","","","","0","41.150464","-100.813507","2","5","","","","NORTH PLATTE TERMINA",
"24","01","UP","0124GP015","","","","","24","01","UP","0124GP015","","","24","01","13","1","52","PM","01","0","0","0","0","","NORTH PLATTE","286.8","31","-15","2","2","010","E","YNP1","4","6873","7","Y","YARD 310","1","","2","TTGX","697672","059","Y","","","000","","2","0","0","0","0","0","0","0","0","0","78","0","4","0","0","2","0","0","0","0","11854","7100","M101","","0","0","0","0","M101","2","1","010","18954","","31C111","0","000000","0","1","0","0","1","06","22","","","1","6","","CL","","","","229","","2024","0","0","0","0","0","0","LINCOLN","111","","","","N","6626","2","WHEN SHOVING THE MNPDV-13 INTO FORWARDER 310, 52 CARS TRAVERSED THE 310 SWITCH AS INTENDED, UNTIL TH","E TTGX697672 HIT THE SWITCH POINT THAT WAS GAPPED DUE TO PACKED SNOW/ICE, CAUSING THE DERAILMENT OF","THE TTGX697672 AND TTGX992697","","","","","","","","","","","","","3","41.14986","-100.809822","2","5","","","","NORTH PLATTE TERMINA",
"24","03","UP","0324HL015","","","","","24","03","UP","0324HL015","","","24","03","19","6","45","AM","01","0","0","0","0","","SANTA ROSA","696.81","35","33","1","1","007","E","MDHV","4","3599","1","Y","YARD 130","1","","4","TTGX","853500","052","Y","","","000","","3","0","0","0","0","0","0","0","0","0","52","0","0","0","0","2","0","0","0","0","56258","1078","H306","","0","0","0","0","H306","4","1","007","57336","","35C019","0","000000","0","1","0","0","1","09","30","","","1","5","","CL","","","","325","","2024","0","0","0","0","0","0","GUADALUPE","019","00","00","","N","4888","2","TRAIN MDHVN-18 ARRIVED AT THE FACILITY APPROXIMATELY AROUND 0600. ON 3/19, CONDUCTOR LINED THE WEST","END DERAIL TO OFF POSITION AND WALKED UP AND LINED THE WEST END LEAD SWITCH, THEN PROCEEDED THE PROC","ESS OF SHOVING 21 CARS AND SHOVED OUT OF THE EASTEND OF THE CUSTOMERS GATES AND OVER DERAIL AND RESU","LTED IN DERAILING 2 CARS.","","","","","","","","","","","","0","34.947749","-104.676465","2","5","L","","","TUCUMCARI SUB",
"24","03","UP","0324HL012","","","","","24","03","UP","0324HL012","","596229D","24","03","17","2","0","PM","07","75","0","0","0","","TUCUMCARI","631.2","35","51","2","2","068","E","ZCIG","3","8823","1","Y","SINGLE MAIN TRACK","5","45.5","1","UP","002546","001","N","","","000","","4","0","2","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","17013","0","M302","","0","0","0","0","M302","1","5","068","17013","","35C037","0","000000","0","1","0","1","0","04","44","04","42","1","5","","CL","","","","246","","2024","0","0","0","0","0","0","QUAY","037","","","","N","11250","2","TRAIN ZCIG4-16 WAS TRAVELING EASTBOUND ON THE MAIN WHEN A SEMI APPROACHED THE CROSSING LOCATED AT MP","631.20 WITHOUT STOPPING, RESULTING IN TRAIN STRIKING THE SEMI-TRAILER. THERE WAS DAMAGE TO THE LEAD","LOCOMOTIVE, THE UP2546. NO INJURIES REPORTED.","","","","","","","","","","","","","0","35.226029","-103.613046","1","1","Q","","","TUCUMCARI SUB",
"24","06","BNSF","SW0624204","","","","","24","06","BNSF","SW0624204","","019928P","24","06","17","10","28","AM","07","0","0","0","0","","DEXTER","124.2","35","93","2","1","049","E","HCLO","2","2585","1","Y","SINGLE MAIN TRACK","4","5.83","1","BNSF","006892","001","","","","000","","2","0","0","0","0","0","0","0","0","0","12","0","31","0","0","0","0","0","0","0","10000","51500","M302","","0","3","0","3","M302","1","4","049","61500","","35C005","3","000000","0","1","0","2","0","06","28","06","28","1","5","","1","","","","117","","2024","0","2","0","0","0","1","CHAVES","005","","","","N","2630","3","HCLOCRL116 ON SINGLE MAIN TRACK STRUCK A SEMI TRUCK AT A HGX NOT EQUIPPED WITH GATES. NO DERAILMENT","NO HAZMAT RELEASE","","","","","","","","","","","","","","0","33.19585","-104.37103","2","2","P","","","CARLSBAD",
"24","07","ATK","180943","","","","","24","07","BNSF","KS0724201","","013602D","24","07","01","10","51","AM","07","0","0","0","0","","RATON","0662.6","35","78","2","1","074","R","3","4","0","2","Y","SINGLE MAIN TRACK","4","0","1","AMT","000193","001","N","","","000","","3","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","12464","0","M302","","1","0","1","0","M302","1","5","074","12464","","35C007","0","000000","1","1","2","1","1","03","32","03","32","2","5","","6","","","","359","","2024","0","0","0","0","1","0","COLFAX","007","","","","Y","888","3","Train 3(30), E/193, E/206, E/205 & 8 cars, was struck by vehicle at York Canyon Road Crossing/MP662.","57, (DOT 013602D) on the BNSF Raton Subdivision. The occupied vehicle struck the train between lead","E/193 and the second engine, E/206, resulting in lead E/193 separating from train. The driver passed","away at the medical facility. Highway user age is unknown.","","","","","","","","","","","","0","36.862491","-104.45735","1","1","Q","","","RATON",
"24","12","LI","84282","","","","","24","12","LI","84282","","338173C","24","12","21","4","25","AM","07","0","0","0","0","","CENTRAL ISLIP","43.9","36","34","4","6","040","E","LI 7","4","0","D","Y","TRACK 1","4","9.2","1","LI","007639","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","165620","0","M301","","0","1","0","1","M301","1","4","040","165620","","36C103","1","000000","0","1","0","1","1","03","53","03","53","1","1","","6","","","","220","","2024","0","0","0","0","0","1","SUFFOLK","103","","","","Y","1020","1","WESTBOUND TRAIN 7905 STRUCK AN OCCUPIED VEHICLE AT THE LOWELL AVENUE CROSSING IN CENTRAL ISLIP. ONE","REAR OCCUPANT WAS TRANSPORTED TO SOUTHSIDE HOSPITAL WITH A HEAD INJURY WHILE THE THREE OTHER OCCUPAN","TS FLED THE VEHICLE.","","","","","","","","","","","","","0","40.792384","-73.192523","1","1","A","J","","MAINLINE",
"24","12","ATK","183528","","","","","24","12","ATK","183528","","","24","12","04","11","9","AM","13","0","0","0","0","","EASTCHESTER","0015.0","36","39","2","1","029","E","125","2","0","2","Y","MAIN TRACK","6","0","1","AMT","000604","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","19203","0","T404","","0","0","0","0","T404","1","6","029","19203","","36C005","0","000000","0","1","1","1","1","02","49","02","49","1","1","","6","","","","212","","2024","0","0","0","0","0","0","BRONX","005","","","","Y","750","2","Pantograph/Catenary: Train 125(04) with engine 604, 8 cars, and 258 passengers lost HEP at due to pa","ntograph being ripped off from a low hanging wire in the catenary at MP 15.1 on the Amtrak NYS Line","subdivision.","","","","","","","","","","","","","0","40.859659","-73.825945","1","1","","","","NYS (HELLGATE) LINE",
"24","12","ATK","183562","","","","","24","12","CSX","000222045","","508753N","24","12","06","11","17","AM","07","0","0","0","0","","PALATINE BRIDGE","0198.3","36","47","2","2","053","E","63","4","0","2","Y","MAIN TRACK 2","3","88.7","1","AMTK","000093","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","60000","0","M303","","0","1","0","1","M303","1","3","053","60232","","36C057","1","000000","0","1","0","1","1","02","07","02","07","2","1","","6","","","","228","","2024","0","0","0","1","0","0","MONTGOMERY","057","","","","Y","496","1","Train 63(06) with engine 93, 5 cars struck a truck towing a trailer at MP 198.3 on the CSX Mohawk su","bdivision (DOT 508753N). The truck driver was able to exit the vehicle prior to the strike. Highway","user information is unknown.","","","","","","","","","","","","","0","42.909703","-74.579478","1","1","","","","MOHAWK",
"24","12","ATK","183582","","","","","24","12","ATK","183582","","","24","12","05","7","20","PM","01","0","0","0","0","","NEW YORK","0000.0","36","37","4","1","5.6","R","20","4","0","2","Y","30","1","0","2","AMTK","069002","008","N","AMTK","069002","008","N","1","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","188358","0","E64C","","0","0","0","0","E64C","2","1","5.6","188358","","36C081","0","000000","0","1","2","1","0","05","20","05","20","1","1","","6","","","","170","","2024","0","0","0","0","0","0","QUEENS","081","","","","N","665","2","Train 20(04) E/624, and 7 cars, derailed at Sunnyside Yard, 3 Lead into No. 30 Track. The last car i","n the consist, baggage car C/69002 was the only car that was derailed.","","","","","","","","","","","","","","0","40.750132","-73.927049","1","5","G","L","","NYT (NY TERMINAL) DI",
"24","11","LI","84061","","","","","24","11","LI","84061","","","24","11","23","5","17","AM","09","0","0","0","0","","HEMPSTEAD","19.6","36","42","4","2","005","R","LI 6","3","0","D","Y","TRACK 3","1","","2","LI","009112","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","1","0","33914","26218","M199","","0","0","0","0","M199","2","1","005","60132","","36C059","0","000000","0","1","0","1","1","04","33","04","33","1","1","","6","","","","404","","2024","0","0","0","0","0","0","NASSAU","059","00","00","","N","680","1","LI TRAIN 6706 STRUCK THE BUMPING POST ON TRACK 3, HEMPSTEAD TRACK 3. THE CREW WAS PERFORMING A YARD","MOVE AND AS A RESULT OF THE OBSTRUCTION INCIDENT, THE LEAD CAR DERAILED. SLIP SLIDE CONDITIONS WERE","DETERMINED TO BE THE PRIMARY CAUSING FACTOR IN THIS INCIDENT. ON 01/22/2025, REPORTING DIRECTOR RECE","IVED UPDATED ENGINEERING DAMAGES ($26,218) WHICH TRIGGERED >10% CHANGE IN TOTAL AMOUNTS INITIALLY FI","LED.","","","","","","","","","","","0","40.712643","-73.626771","2","5","K","L","","HEMPSTEAD",
"24","06","ATK","180753","24","06","NJTR","202407359","24","06","ATK","180753","","","24","06","18","6","21","AM","13","0","0","0","0","","NEW YORK","15","36","80","4","1","000","","","","0","","","MAIN TRACK 3","1","0","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7630","E78L","","0","0","0","0","E78L","1","1","010","21022","","36C061","0","000000","0","0","0","0","0","","","","","1","1","","6","","","","177","","2024","0","0","0","0","0","0","NEW YORK","061","","","","","","","PANTOGRAPH/CATENARY: PSCC REPORTED THAT NJT 3217(18) REPORTED THEY HAD PANTOGRAPH HANGING ON THE U L","ADDER IN A INTERLOCKING. ET REPORTED WIRE DAMAGE OVER THE 141/135 CROSSOVERS.","","","","","","","","","","","","","","","40.7506","-73.9935","1","1","G","","","NYP LINE",
"24","07","ATK","181191","","","","","24","07","ATK","181191","","","24","07","16","6","0","PM","09","0","0","0","0","","STONY POINT","0190.0","36","90","2","3","075","E","449","1","0","2","Y","MAIN TRACK","6","0","1","AMT","000131","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","15500","0","M404","","0","0","0","0","M404","1","6","075","15500","","36C083","0","000000","0","1","1","1","1","05","50","05","50","1","1","","6","","","","260","","2024","0","0","0","0","0","0","RENSSELAER","083","","","","Y","410","2","Tree Strike: Train 449(16) with E/131 and 4 cars struck a tree on the Post Road Branch near MP 190.0","on the Amtrak Post Road Subdivision. The crew reported E/131 with a bent plow and E/121 was secured","for the second unit to operate on 49/449(16) westof Albany.","","","","","","","","","","","","","0","42.509933","-73.70235","1","1","","","","POST ROAD",
"24","07","MNCW","82996","","","","","24","07","MNCW","82996","","","24","07","11","3","0","AM","11","0","0","0","0","","SLEEPY HOLLOW","26.4","36","78","4","1","000","E","H012","1","0","A","Y","TRACK 03","4","10.47","1","ADTH","012780","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3040","112167","M406","M501","0","0","0","0","M406","1","4","000","115207","","36C119","0","000000","0","1","0","0","0","03","","","","1","1","","3","","","","158","","2024","0","0","0","0","0","0","WESTCHESTER","119","","","","N","23","1","A CONTRACTOR WORK GROUP WAS USING HI-RAIL DRILLING EQUIPMENT IN THE GAUGE OF THE TRACK WHEN AN UNDER","GROUND ENERGIZED POWER FEEDER WAS STRUCK, CAUSING A
FIRE.","","","","","","","","","","","","","","0","41.09313","-73.86971","1","1","J","","","MNR HUDSON LINE",
"24","10","CUOH","CUO975224D","","","","","24","10","CUOH","CUO975224D","","","24","10","16","10","45","AM","01","0","0","0","0","","NEWARK","103.71","39","50","2","2","002","R","NKL1","4","8000","7","Y","SINGLE MAIN TRACK","1","66.856","1","CDEX","016107","018","Y","","","000","","2","0","0","0","0","0","0","0","0","0","49","0","48","0","0","2","0","3","0","0","0","10950","T220","","0","0","0","0","T220","1","1","002","10950","","39C089","0","000000","0","1","0","1","0","03","45","03","45","1","2","","3","","","","435","","2024","0","0","0","0","0","0","LICKING","089","","","","N","6200","1","NKL1 CREW WAS SHOVING WEST INTO THE HILL YARD TO MAKE A TIE WHEN THE TRAIN WENT INTO EMERGENCY. THE","CREW WALKED UP TO SEE WHAT HAPPENED AND THEY FOUND 4 CARS WERE DERAILED. AFTER INVESTIGATION, IT WAS","DETERMINED THAT THE FIRST CAR DERAILED, BUT RERAILED ITSELF AT THE CROSSOVER SWITCH, MAKING A TOTAL","OF 5 CARS THAT HAD DERAILED DURING THIS EVENT. ALL CARS WERE UPRIGHT. A SWITCH WAS DAMAGED AND ABOU","T 200’ OF RAIL WAS DAMAGED AS WELL.","","","","","","","","","","","0","40.056294","-82.397133","2","3","","","","C&N",
"24","09","CIND","CIN942624H","","","","","24","09","CIND","CIN942624H","","","24","09","24","1","0","PM","11","24","1","1","0","","CLEVES","17.8","39","75","2","2","000","","","","0","6","N","WESTWARD","1","","2","PROX","024041","000","Y","","","000","","0","0","0","0","0","0","0","0","0","0","24","0","22","0","0","0","0","0","0","0","100000","0","M599","","0","0","0","0","M599","2","1","000","100000","","39C061","0","000000","0","0","0","0","0","","","","","1","2","","3","","","","810","","2024","0","0","0","0","0","0","HAMILTON","061","","","","N","2700","0","AROUND 1 PM ON SEPTEMBER 24TH, A TANK CAR (PROX 24041) ON THE CENTRAL RAILROAD COMPANY OF INDIANA (C","IND), BEGAN VENTING STYRENE WHEN THE ADDITIVE STABILIZER IN THE RAILCAR BECAME INEFFECTIVE. FIRST RE","SPONDERS AND ENVIRONMENTAL RESPONSE CONTRACTORS WERE MOBILIZED TO THE SCENE, AND THE LOCAL FIRE DEPA","RTMENT BEGAN COOLING THE TANK CAR WITH WATER, WHICH LASTED THROUGH THE NIGHT. THE RAILCAR WAS NO LON","GER VENTING BY THAT EVENING AND WAS MOVED SAFELY FROM THE AREA LATE THE FOLLOWING DAY TO THE CUSTOME","R FACILITY. OUT OF AN ABUNDANCE OF CAUTION, LOCAL OFFICIALS ALSO EVACUATED AREA HOMES AND BUSINESSES","WITHIN THE VICINITY OF THE RAIL YARD, APPROXIMATELY 1/2 OF A MILE. THE EVACUATION ORDER LASTED FOR","29 1/2-HOURS. THE CAR WAS ON CIND PROPERTY BECAUSE THE INDUSTRY ORDERED THE CAR BUT WAS NOT ABLE TO","ACCEPT IT.","","","","","","","0","39.171044","-84.762369","2","5","","","","SYSTEM",
"24","08","WE","240072","","","","","24","08","WE","240072","","","24","08","28","6","50","PM","01","0","0","0","0","","BREWSTER","135","39","95","2","1","007","E","528-","3","3000","7","Y","OLD YARD LEAD","X","YARD","2","AMGX","199887","015","N","","","000","","0","0","0","0","1","0","0","0","0","0","18","0","22","0","0","3","0","1","0","0","30822","22233","M599","","0","0","0","0","M599","2","X","007","53055","","39C151","0","000000","0","1","0","1","0","03","50","03","50","1","2","","Cl","","","","265","","2024","0","0","0","0","0","0","STARK","151","","","","N","2000","2","528-29 CREW WAS SHOVING CARS INTO THE WEST END OF W03 TRACK AND THE CREW OBSERVED A CLOUD OF DUST AN","D BROUGHT THEIR TRAIN TO A STOP. UPON INSPECTION THE CREW FOUND AMGX 199887, WE 9106, SAXX 480039, A","ND SAXX 40891 DERAILED ON THE LEAD ON THE WEST END OF W15 SWITCH.","","","","","","","","","","","","","1","40.714907","-81.6106","2","5","K","","","BREWSTER",
"24","05","NS","156615","","","","","24","05","NS","156615","","","24","05","07","3","30","AM","13","0","0","0","0","","NEW BOSTON","N603.8","39","70","4","1","004","R","UP23","4","3126","7","Y","EY09","1","0","2","NS","147625","076","Y","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","2","0","0","1371","14439","H702","","0","0","0","0","H702","2","1","004","15810","","39C145","0","000000","0","1","0","1","1","09","30","09","30","1","2","","1","","","","151","","2024","0","0","0","0","0","0","SCIOTO","145","00","00","","Y","5488","1","UP23 MADE REVERSE MOVE THROUGH PREVIOUSLY RAN THROUGH SWITCH BY THE SAME CREW, RESULTING IN 2 CARS D","ERAILING. NO INJURIES REPORTED, NO HAZMAT INVOLVED.","","","","","","","","","","","","","","0","38.746477","-82.938605","2","5","K","","","KENOVA",
"24","12","NS","158845","","","","","24","12","NS","158845","","","24","12","29","3","30","AM","01","14","4","0","0","","BELLEVUE","B243.6","39","46","4","3","007","E","148L","3","9385","1","Y","A YARD 8-12","1","","2","PGTX","400012","011","Y","","","000","","2","0","0","0","1","0","0","0","0","0","80","0","23","0","0","6","0","0","0","0","385175","80000","T221","","0","0","0","0","T221","2","1","007","465175","","39C043","0","000000","0","1","0","1","0","08","50","08","50","1","2","","1","","","","138","","2024","0","0","0","0","0","0","ERIE","043","00","00","","N","8114","1","148L627 WAS PULLING INTO A YARD TRACK 9 AND DERAILED THE 4TH, 5TH, 6TH, 7TH AND 8TH CARS OF THE TRAI","N ON TANGENT TRACK DUE TO BROKEN RAIL.","","","","","","","","","","","","","","0","41.29745","-82.762844","2","5","K","L","","BELLEVUE TERMINAL",
"24","12","NS","158727","","","","","24","12","NS","158727","","","24","12","12","5","10","AM","13","10","0","0","0","","BELLEVUE","B245.8","39","16","1","1","004","E","118L","4","8560","1","Y","WW04","1","","2","NS","004249","002","N","","","000","","2","0","0","0","0","2","0","0","0","0","60","0","24","0","0","0","0","0","0","0","30080","500","H702","","0","0","0","0","H702","2","1","004","30580","","39C077","0","000000","0","1","0","1","0","01","40","01","40","1","2","","1","","","","343","","2024","0","0","0","0","0","0","HURON","077","00","00","","N","5215","2","TRAIN 118 SET THEIR DP ENGINE TO WW01. CREW PULLED HIGH OF THE W3/W4 CROSSOVER. CO LINED SWITCHES AS","HE WALKED BACK TO LINE THE CONSIST ONTO WW04. AS THEY WERE PULLING WEST OUT OF TRACK WW04, ALL WHEE","LS ON LEAD ENGINE NS 4649 AND THE LEAD AXLE ON THESECOND ENGINE NS 4249 DERAILED AS THEY TRAVERSED O","VER THE FACING POINT WEST CROSSOVER SWITCH.","","","","","","","","","","","","0","41.28826","-82.800414","2","5","K","","","BELLEVUE TERMINAL",
